tweet_id,created_at,date,month,weekday,hour,source,is_reply,tweet_text,favorite_count,retweet_count,tweet_length,word_count,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
829349943613734912,2017-02-08 15:23:29+00:00,2017-02-08,2017-02,Wednesday,15,iPhone,False,Thank you to our great Police Chiefs &amp; Sheriffs for your leadership &amp; service. You have a true friend in the… https://t.co/Lysnv8ZR1h,90091,16188,141,22,0.004034631419926882,0.020837971940636635,0.9751274585723877,0.9710928271524608,Positive
829356871848951809,2017-02-08 15:51:01+00:00,2017-02-08,2017-02,Wednesday,15,iPhone,False,My daughter Ivanka has been treated so unfairly by @Nordstrom. She is a great person -- always pushing me to do the right thing! Terrible!,142427,27189,138,25,0.8506377935409546,0.11797267943620682,0.03138948604464531,-0.8192483074963093,Negative
829357626798530561,2017-02-08 15:54:01+00:00,2017-02-08,2017-02,Wednesday,15,iPhone,False,'16 Fake News Stories Reporters Have Run Since Trump Won' https://t.co/0dHld5kiVc,64126,19076,81,11,0.6195598244667053,0.3656698167324066,0.014770415611565113,-0.6047894088551402,Negative
829384587482656768,2017-02-08 17:41:09+00:00,2017-02-08,2017-02,Wednesday,17,Android,False,"Big increase in traffic into our country from certain areas, while our people are far more vulnerable, as we wait for what should be EASY D!",88547,17539,140,26,0.8041263222694397,0.17953680455684662,0.016336817294359207,-0.7877895049750805,Negative
829410107406614534,2017-02-08 19:22:33+00:00,2017-02-08,2017-02,Wednesday,19,iPhone,False,"Thank you Brian Krzanich, CEO of @Intel. A great investment ($7 BILLION) in American INNOVATION and JOBS!… https://t.co/oicfDsPKHQ",97758,22030,130,18,0.0027896962128579617,0.015517168678343296,0.9816931486129761,0.9789034524001181,Positive
829414457126313986,2017-02-08 19:39:51+00:00,2017-02-08,2017-02,Wednesday,19,iPhone,False,'Immigration Ban Is One Of Trump's Most Popular Orders So Far' https://t.co/wAelwuQ4BE,123007,30541,86,12,0.029381776228547096,0.7214969396591187,0.2491213083267212,0.2197395320981741,Neutral
829446266111287305,2017-02-08 21:46:14+00:00,2017-02-08,2017-02,Wednesday,21,iPhone,False,"'Majority in Leading EU Nations Support Trump-Style Travel Ban' Poll of more than 10,000 people in 10 countries...https://t.co/KWsIWhtC9o",83029,21885,137,18,0.22222429513931274,0.7544088959693909,0.023366836830973625,-0.19885745830833912,Neutral
829451566000242688,2017-02-08 22:07:18+00:00,2017-02-08,2017-02,Wednesday,22,iPhone,False,'Trump administration seen as more truthful than news media' https://t.co/6LmsR5JOSW,87896,17626,84,10,0.03692053630948067,0.8003827333450317,0.1626966893672943,0.12577615305781364,Neutral
829496507841789952,2017-02-09 01:05:53+00:00,2017-02-09,2017-02,Thursday,1,iPhone,False,"Congratulations to our new Attorney General, @SenatorSessions! https://t.co/e0buP1K83z",163235,32534,86,8,0.0021177816670387983,0.013322670944035053,0.9845595955848694,0.9824418139178306,Positive
829660612452036608,2017-02-09 11:57:59+00:00,2017-02-09,2017-02,Thursday,11,Android,False,"Sen.Richard Blumenthal, who never fought in Vietnam when he said for years he had (major lie),now misrepresents what Judge Gorsuch told him?",84674,19352,140,22,0.7586445212364197,0.23164573311805725,0.009709686040878296,-0.7489348351955414,Negative
829681034564341760,2017-02-09 13:19:08+00:00,2017-02-09,2017-02,Thursday,13,Android,False,"Chris Cuomo, in his interview with Sen. Blumenthal, never asked him about his long-term lie about his brave ""service"" in Vietnam. FAKE NEWS!",73700,14894,140,23,0.8457345962524414,0.1455920934677124,0.00867332611232996,-0.8370612701401114,Negative
829682794951475200,2017-02-09 13:26:07+00:00,2017-02-09,2017-02,Thursday,13,Android,False,Sen. McCain should not be talking about the success or failure of a mission to the media. Only emboldens the enemy! He's been losing so....,85781,15800,139,25,0.9002447724342346,0.09481488913297653,0.004940400831401348,-0.8953043716028333,Negative
829684271812067328,2017-02-09 13:31:59+00:00,2017-02-09,2017-02,Thursday,13,Android,False,"...long he doesn't know how to win anymore, just look at the mess our country is in - bogged down in conflict all over the place. Our hero..",67986,11801,140,28,0.8947314023971558,0.09564949572086334,0.009619061835110188,-0.8851123405620456,Negative
829689436279603206,2017-02-09 13:52:31+00:00,2017-02-09,2017-02,Thursday,13,Android,False,"..Ryan died on a winning mission ( according to General Mattis), not a ""failure."" Time for the U.S. to get smart and start winning again!",91185,14900,137,25,0.2746940553188324,0.5451254844665527,0.18018043041229248,-0.09451362490653992,Neutral
829721019720015872,2017-02-09 15:58:01+00:00,2017-02-09,2017-02,Thursday,15,iPhone,False,"Join us live in the Oval Office for the swearing in of our new Attorney General, @SenatorSessions! LIVE:… https://t.co/QeW6vjog4A",71140,10756,129,19,0.00411856546998024,0.6592002511024475,0.33668115735054016,0.3325625918805599,Neutral
829836231802515457,2017-02-09 23:35:49+00:00,2017-02-09,2017-02,Thursday,23,Android,False,"SEE YOU IN COURT, THE SECURITY OF OUR NATION IS AT STAKE!",237614,67448,57,12,0.879935085773468,0.10231771320104599,0.01774725876748562,-0.8621878270059824,Negative
830042498806460417,2017-02-10 13:15:27+00:00,2017-02-10,2017-02,Friday,13,Android,False,"LAWFARE: ""Remarkably, in the entire opinion, the panel did not bother even to cite this (the) statute."" A disgraceful decision!",89202,17556,127,20,0.938000500202179,0.0572979561984539,0.004701502155512571,-0.9332989980466664,Negative
830047626414477312,2017-02-10 13:35:50+00:00,2017-02-10,2017-02,Friday,13,Android,False,"The failing @nytimes does major FAKE NEWS China story saying ""Mr.Xi has not spoken to Mr. Trump since Nov.14."" We spoke at length yesterday!",106953,23732,140,24,0.7801060080528259,0.20827744901180267,0.011616508476436138,-0.7684894995763898,Negative
830195857530183684,2017-02-10 23:24:51+00:00,2017-02-10,2017-02,Friday,23,iPhone,False,Heading to Joint Base Andrews on #MarineOne with Prime Minister Shinzō earlier today. https://t.co/4JFhyYdeHO,160212,40351,109,14,0.004740583710372448,0.9371567368507385,0.05810266733169556,0.05336208362132311,Neutral
830389130311921667,2017-02-11 12:12:51+00:00,2017-02-11,2017-02,Saturday,12,Android,False,"Our legal system is broken! ""77% of refugees allowed into U.S. since travel reprieve hail from seven suspect countries."" (WT) SO DANGEROUS!",101179,23082,139,22,0.9432072639465332,0.05292081460356712,0.0038719556760042906,-0.9393353082705289,Negative
830405706255912960,2017-02-11 13:18:43+00:00,2017-02-11,2017-02,Saturday,13,Android,False,"I am reading that the great border WALL will cost more than the government originally thought, but I have not gotten involved in the.....",77068,14024,137,24,0.6100990772247314,0.3678310215473175,0.0220699030905962,-0.5880291741341352,Negative
830407172747988992,2017-02-11 13:24:32+00:00,2017-02-11,2017-02,Saturday,13,Android,False,"...design or negotiations yet. When I do, just like with the F-35 FighterJet or the Air Force One Program, price will come WAY DOWN!",83752,12905,132,24,0.21420970559120178,0.622469425201416,0.1633208841085434,-0.050888821482658386,Neutral
830409522397184000,2017-02-11 13:33:53+00:00,2017-02-11,2017-02,Saturday,13,Android,False,"Melania and I are hosting Japanese Prime Minister Shinzo Abe and Mrs. Abe at Mar-a-Lago in Palm Beach, Fla. They are a wonderful couple!",120072,16875,136,24,0.001549102133139968,0.024714330211281776,0.973736584186554,0.972187482053414,Positive
830483672096768001,2017-02-11 18:28:31+00:00,2017-02-11,2017-02,Saturday,18,iPhone,False,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9,92194,16879,124,15,0.0016225785948336124,0.011671301908791065,0.9867060780525208,0.9850834994576871,Positive
830552079240409089,2017-02-11 23:00:21+00:00,2017-02-11,2017-02,Saturday,23,Android,False,"I am so proud of my daughter Ivanka. To be abused and treated so badly by the media, and to still hold her head so high, is truly wonderful!",207438,28439,140,29,0.026778262108564377,0.03467768058180809,0.9385440349578857,0.9117657728493214,Positive
830553970225590277,2017-02-11 23:07:52+00:00,2017-02-11,2017-02,Saturday,23,Android,False,"Playef golf today with Prime Minister Abe of Japan and @TheBig_Easy, Ernie Els, and had a great time. Japan is very well represented!",1,8,133,23,0.001756156561896205,0.012829919345676899,0.9854139089584351,0.9836577523965389,Positive
830555911559249926,2017-02-11 23:15:34+00:00,2017-02-11,2017-02,Saturday,23,iPhone,False,"Played golf today with Prime Minister Abe of Japan and @TheBig_Easy, Ernie Els, and had a great time. Japan is very well represented!",84098,13298,133,23,0.0017200326547026634,0.013378093019127846,0.9849018454551697,0.983181812800467,Positive
830558065715998726,2017-02-11 23:24:08+00:00,2017-02-11,2017-02,Saturday,23,Android,False,"A working dinner tonight with Prime Minister Abe of Japan, and his representatives, at the Winter White House (Mar-a-Lago). Very good talks!",97579,13843,140,22,0.0014343868242576718,0.027995526790618896,0.9705700874328613,0.9691357006086037,Positive
830643095150657536,2017-02-12 05:02:01+00:00,2017-02-12,2017-02,Sunday,5,iPhone,False,#ICYMI: Joint Statement with Prime Minister Shinzo Abe on North Korea. https://t.co/qEC87FKB1D,62151,14676,94,12,0.0050793662667274475,0.9368241429328918,0.05809649080038071,0.05301712453365326,Neutral
830741932099960834,2017-02-12 11:34:45+00:00,2017-02-12,2017-02,Sunday,11,Android,False,"The crackdown on illegal criminals is merely the keeping of my campaign promise. Gang members, drug dealers &amp; others are being removed!",148471,29437,139,22,0.4873138964176178,0.40038320422172546,0.11230286955833435,-0.37501102685928345,Negative
830747067379232769,2017-02-12 11:55:10+00:00,2017-02-12,2017-02,Sunday,11,Android,False,"72% of refugees admitted into U.S. (2/3 -2/11) during COURT BREAKDOWN are from 7 countries: SYRIA, IRAQ, SOMALIA, IRAN, SUDAN, LIBYA &amp; YEMEN",80492,22544,144,23,0.2044813185930252,0.7764303684234619,0.019088342785835266,-0.18539297580718994,Neutral
830751875578355713,2017-02-12 12:14:16+00:00,2017-02-12,2017-02,Sunday,12,Android,False,"While on FAKE NEWS @CNN, Bernie Sanders was cut off for using the term fake news to describe the network. They said technical difficulties!",113074,25000,139,24,0.8894703984260559,0.10343865305185318,0.007090921513736248,-0.8823794769123197,Negative
830764596235485188,2017-02-12 13:04:49+00:00,2017-02-12,2017-02,Sunday,13,Android,False,"After two days of very productive talks, Prime Minister Abe is heading back to Japan. L",82736,13121,87,16,0.004894640296697617,0.3294530510902405,0.665652334690094,0.6607576943933964,Positive
830769247185952772,2017-02-12 13:23:18+00:00,2017-02-12,2017-02,Sunday,13,Android,False,I know Mark Cuban well. He backed me big-time but I wasn't interested in taking all of his calls.He's not smart enough to run for president!,82264,15285,140,26,0.798265814781189,0.18227221071720123,0.019461985677480698,-0.7788038291037083,Negative
830804130692268032,2017-02-12 15:41:55+00:00,2017-02-12,2017-02,Sunday,15,iPhone,False,Congratulations Stephen Miller- on representing me this morning on the various Sunday morning shows. Great job!,102935,16088,111,16,0.002874022116884589,0.011687052436172962,0.9854389429092407,0.9825649207923561,Positive
830904083519242241,2017-02-12 22:19:05+00:00,2017-02-12,2017-02,Sunday,22,Android,False,Just leaving Florida. Big crowds of enthusiastic supporters lining the road that the FAKE NEWS media refuses to mention. Very dishonest!,141359,25504,136,21,0.6889744997024536,0.2509381175041199,0.060087379068136215,-0.6288871206343174,Negative
831169341358014475,2017-02-13 15:53:08+00:00,2017-02-13,2017-02,Monday,15,iPhone,False,Today I will meet with Canadian PM Trudeau and a group of leading business women to discuss women in the workforce. https://t.co/bFAHPRXHdP,74360,11763,139,22,0.005686215125024319,0.7733013033866882,0.22101245820522308,0.21532624308019876,Neutral
831185943482793986,2017-02-13 16:59:06+00:00,2017-02-13,2017-02,Monday,16,iPhone,False,Welcome to the @WhiteHouse Prime Minister @JustinTrudeau! https://t.co/WKgF8Zo9ri,84754,13466,81,8,0.0014942320995032787,0.052228737622499466,0.9462770819664001,0.9447828498668969,Positive
831214091993751552,2017-02-13 18:50:57+00:00,2017-02-13,2017-02,Monday,18,iPhone,False,Wonderful meeting with Canadian PM @JustinTrudeau and a group of leading CEO's &amp; business women from Canada🇨🇦and th… https://t.co/wAoCOaYeZ6,85397,15431,144,19,0.0023182188160717487,0.024586068466305733,0.9730957746505737,0.970777555834502,Positive
831336432073658368,2017-02-14 02:57:05+00:00,2017-02-14,2017-02,Tuesday,2,iPhone,False,Congratulations Treasury Secretary Steven Mnuchin! #ICYMI- watch here: https://t.co/RPsmw4yD7y https://t.co/K8tWLlXiYK,63937,10918,118,10,0.0021963075269013643,0.014356662519276142,0.9834469556808472,0.9812506481539458,Positive
831344902990655489,2017-02-14 03:30:45+00:00,2017-02-14,2017-02,Tuesday,3,iPhone,False,Congratulations to our new #VASecretary Dr. David Shulkin. Time to take care of Veterans who have fought to protect… https://t.co/FNewjbHuw4,90851,16252,140,20,0.0024132635444402695,0.037084873765707016,0.9605018496513367,0.9580885861068964,Positive
831510532318429184,2017-02-14 14:28:54+00:00,2017-02-14,2017-02,Tuesday,14,Android,False,The real story here is why are there so many illegal leaks coming out of Washington? Will these leaks be happening as I deal on N.Korea etc?,111318,26588,140,27,0.6104424595832825,0.38081100583076477,0.008746473118662834,-0.6016959864646196,Negative
831599387906301952,2017-02-14 20:21:59+00:00,2017-02-14,2017-02,Tuesday,20,iPhone,False,Great parent-teacher listening session this morning with @VP Pence &amp; @usedgov Secretary @BetsyDeVos. Watch:… https://t.co/nuLTs513Ot,59006,11349,136,15,0.0016708318144083023,0.03436196595430374,0.9639671444892883,0.96229631267488,Positive
831621079747723264,2017-02-14 21:48:10+00:00,2017-02-14,2017-02,Tuesday,21,iPhone,False,'Remarks by President Trump at Signing of H.J. Resolution 41' https://t.co/Q3MoCGAc54 https://t.co/yGDDTKm9Br,46093,8503,109,12,0.015437583439052105,0.9497342109680176,0.034828152507543564,0.01939056906849146,Neutral
831636777110757377,2017-02-14 22:50:33+00:00,2017-02-14,2017-02,Tuesday,22,iPhone,False,"Obamacare continues to fail. Humana to pull out in 2018. Will repeal, replace &amp; save healthcare for ALL Americans. https://t.co/glWEQ0lNR4",87852,17872,142,20,0.8890002369880676,0.10205607116222382,0.008943676948547363,-0.8800565600395203,Negative
831830548565852160,2017-02-15 11:40:32+00:00,2017-02-15,2017-02,Wednesday,11,Android,False,The fake news media is going crazy with their conspiracy theories and blind hatred. @MSNBC &amp; @CNN are unwatchable. @foxandfriends is great!,104434,25838,143,22,0.7457966804504395,0.16188879311084747,0.09231453388929367,-0.6534821465611458,Negative
831837514226921472,2017-02-15 12:08:12+00:00,2017-02-15,2017-02,Wednesday,12,Android,False,This Russian connection non-sense is merely an attempt to cover-up the many mistakes made in Hillary Clinton's losing campaign.,117900,27541,127,19,0.8751984238624573,0.11651310324668884,0.00828847661614418,-0.8669099472463131,Negative
831840306161123328,2017-02-15 12:19:18+00:00,2017-02-15,2017-02,Wednesday,12,Android,False,Information is being illegally given to the failing @nytimes &amp; @washingtonpost by the intelligence community (NSA and FBI?).Just like Russia,80376,21143,144,20,0.8424098491668701,0.14902131259441376,0.008568787015974522,-0.8338410621508956,Negative
831842652085686273,2017-02-15 12:28:37+00:00,2017-02-15,2017-02,Wednesday,12,Android,False,"Thank you to Eli Lake of The Bloomberg View - ""The NSA &amp; FBI...should not interfere in our politics...and is"" Very serious situation for USA",77692,16346,144,25,0.2138010859489441,0.5209568738937378,0.2652420699596405,0.05144098401069641,Neutral
831846101179314177,2017-02-15 12:42:20+00:00,2017-02-15,2017-02,Wednesday,12,Android,False,Crimea was TAKEN by Russia during the Obama Administration. Was Obama too soft on Russia?,100698,25351,89,15,0.6051251292228699,0.37760913372039795,0.017265738919377327,-0.5878593903034925,Negative
831853862281699331,2017-02-15 13:13:10+00:00,2017-02-15,2017-02,Wednesday,13,Android,False,"The real scandal here is that classified information is illegally given out by ""intelligence"" like candy. Very un-American!",128448,31903,123,18,0.9058139324188232,0.08676205575466156,0.007424025796353817,-0.8983899066224694,Negative
831904516316479489,2017-02-15 16:34:27+00:00,2017-02-15,2017-02,Wednesday,16,iPhone,False,Great listening session with CEO's of the Retail Industry Leaders Association this morning! https://t.co/sy6xJcWfcF,66081,10692,115,14,0.0018014073139056563,0.02209128998219967,0.9761073589324951,0.9743059516185895,Positive
831945670324060164,2017-02-15 19:17:59+00:00,2017-02-15,2017-02,Wednesday,19,iPhone,False,"Welcome to the United States, @IsraeliPM Benjamin &amp; Sara! #ICYMI🇺🇸🇮🇱Joint Press Conference: https://t.co/GN6ALWUusN https://t.co/bH60nBL5FP",74512,14224,143,14,0.0020055118948221207,0.13088305294513702,0.8671114444732666,0.8651059325784445,Positive
831952535544070145,2017-02-15 19:45:16+00:00,2017-02-15,2017-02,Wednesday,19,iPhone,False,Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport! Tickets:… https://t.co/OigfXFECPp,72138,17852,133,18,0.002813117578625679,0.7321357727050781,0.26505106687545776,0.2622379492968321,Neutral
831979921555742732,2017-02-15 21:34:05+00:00,2017-02-15,2017-02,Wednesday,21,iPhone,False,Aetna CEO: Obamacare in 'Death Spiral' #RepealAndReplace https://t.co/dmHL7xIEQv,58732,14576,80,8,0.6523938775062561,0.336514949798584,0.011091118678450584,-0.6413027588278055,Negative
832016501657968640,2017-02-15 23:59:26+00:00,2017-02-15,2017-02,Wednesday,23,iPhone,False,"Venezuela should allow Leopoldo Lopez, a political prisoner &amp; husband of @liliantintori (just met w/ @marcorubio) o… https://t.co/HhgE51dtSN",110166,53977,144,18,0.041094910353422165,0.9186668395996094,0.04023825377225876,-0.0008566565811634064,Neutral
832191485701451777,2017-02-16 11:34:46+00:00,2017-02-16,2017-02,Thursday,11,Android,False,Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!,127764,23643,137,23,0.003030082443729043,0.014259212650358677,0.9827106595039368,0.9796805770602077,Positive
832197515248275456,2017-02-16 11:58:43+00:00,2017-02-16,2017-02,Thursday,11,Android,False,"Leaking, and even illegal classified leaking, has been a big problem in Washington for years. Failing @nytimes (and others) must apologize!",89827,17274,139,21,0.9126690626144409,0.08102069795131683,0.006310263182967901,-0.906358799431473,Negative
832198588201594880,2017-02-16 12:02:59+00:00,2017-02-16,2017-02,Thursday,12,Android,False,The spotlight has finally been put on the low-life leakers! They will be caught!,126205,25247,80,14,0.5386536717414856,0.3145454525947571,0.1468009203672409,-0.3918527513742447,Negative
832230758299340800,2017-02-16 14:10:49+00:00,2017-02-16,2017-02,Thursday,14,Android,False,"FAKE NEWS media, which makes up stories and ""sources,"" is far more effective than the discredited Democrats - but they are fading fast!",99214,19854,135,23,0.8625237941741943,0.11967786401510239,0.01779833622276783,-0.8447254579514265,Negative
832238070460186625,2017-02-16 14:39:52+00:00,2017-02-16,2017-02,Thursday,14,Android,False,"The Democrats had to come up with a story as to why they lost the election, and so badly (306), so they made up a story - RUSSIA. Fake news!",121137,27003,140,30,0.9229992032051086,0.07140800356864929,0.005592776462435722,-0.9174064267426729,Negative
832375230274400256,2017-02-16 23:44:54+00:00,2017-02-16,2017-02,Thursday,23,iPhone,False,'Trump signs bill undoing Obama coal mining rule' https://t.co/yMfT5r5RGh,93656,18722,73,9,0.07915053516626358,0.8905972838401794,0.030252205207943916,-0.048898329958319664,Neutral
832533430168608768,2017-02-17 10:13:32+00:00,2017-02-17,2017-02,Friday,10,Android,False,"Despite the long delays by the Democrats in finally approving Dr. Tom Price, the repeal and replacement of ObamaCare is moving fast!",102948,17252,132,22,0.010922065936028957,0.21488100290298462,0.7741969227790833,0.7632748568430543,Positive
832554772318322688,2017-02-17 11:38:20+00:00,2017-02-17,2017-02,Friday,11,Android,False,"Going to Charleston, South Carolina, in order to spend time with Boeing and talk jobs! Look forward to it.",99095,14334,106,19,0.0013451625127345324,0.028613504022359848,0.9700413346290588,0.9686961721163243,Positive
832555987299082242,2017-02-17 11:43:10+00:00,2017-02-17,2017-02,Friday,11,Android,False,Thank you for all of the nice statements on the Press Conference yesterday. Rush Limbaugh said one of greatest ever. Fake media not happy!,150763,26347,138,24,0.041436269879341125,0.10604726523160934,0.8525164723396301,0.811080202460289,Positive
832579442790772736,2017-02-17 13:16:22+00:00,2017-02-17,2017-02,Friday,13,iPhone,False,"General Keith Kellogg, who I have known for a long time, is very much in play for NSA - as are three others.",69643,10955,108,23,0.014284094795584679,0.7966732382774353,0.18904267251491547,0.1747585777193308,Neutral
832614137586933760,2017-02-17 15:34:14+00:00,2017-02-17,2017-02,Friday,15,iPhone,False,Join me at 11:00am: Watch here: https://t.co/veqKmsGAwf https://t.co/UzndIjIqjM,56533,9912,79,8,0.008285624906420708,0.8630765080451965,0.12863783538341522,0.12035221047699451,Neutral
832704292993847296,2017-02-17 21:32:29+00:00,2017-02-17,2017-02,Friday,21,Android,False,"The FAKE NEWS media (failing @nytimes, @CNN, @NBCNews and many more) is not my enemy, it is the enemy of the American people. SICK!",247,112,131,24,0.9303858280181885,0.060818664729595184,0.008795497938990593,-0.9215903300791979,Negative
832708293516632065,2017-02-17 21:48:22+00:00,2017-02-17,2017-02,Friday,21,Android,False,"The FAKE NEWS media (failing @nytimes, @NBCNews, @ABC, @CBS, @CNN) is not my enemy, it is the enemy of the American People!",162368,52654,123,22,0.9135464429855347,0.07614411413669586,0.010309423319995403,-0.9032370196655393,Negative
832730328108134402,2017-02-17 23:15:56+00:00,2017-02-17,2017-02,Friday,23,Android,False,"""One of the most effective press conferences I've ever seen!"" says Rush Limbaugh. Many agree.Yet FAKE MEDIA calls it differently! Dishonest",120315,21751,139,21,0.07203331589698792,0.20649351179599762,0.721473217010498,0.6494399011135101,Positive
832742165436579840,2017-02-18 00:02:58+00:00,2017-02-18,2017-02,Saturday,0,Android,False,Looking forward to the Florida rally tomorrow. Big crowd expected!,99028,14143,66,10,0.0019418358569964767,0.011421318165957928,0.9866368174552917,0.9846949815982953,Positive
832945737625387008,2017-02-18 13:31:53+00:00,2017-02-18,2017-02,Saturday,13,Android,False,Don't believe the main stream (fake news) media.The White House is running VERY WELL. I inherited a MESS and am in the process of fixing it.,186074,39020,140,26,0.26482295989990234,0.40546470880508423,0.3297123312950134,0.06488937139511108,Neutral
832950628750127106,2017-02-18 13:51:20+00:00,2017-02-18,2017-02,Saturday,13,Android,False,"Will be having many meetings this weekend at The Southern White House. Big 5:00 P.M. speech in Melbourne, Florida. A lot to talk about!",99263,15213,135,24,0.0039605628699064255,0.39193928241729736,0.6041001081466675,0.600139545276761,Positive
833050081641234435,2017-02-18 20:26:31+00:00,2017-02-18,2017-02,Saturday,20,Android,False,"Getting ready to leave for Melbourne, Florida. See you all soon!",162,37,64,11,0.004508221987634897,0.2614746689796448,0.7340170741081238,0.7295088521204889,Positive
833435244451753984,2017-02-19 21:57:01+00:00,2017-02-19,2017-02,Sunday,21,Android,False,My statement as to what's happening in Sweden was in reference to a story that was broadcast on @FoxNews concerning immigrants &amp; Sweden.,112115,26224,140,23,0.05146756023168564,0.9212334156036377,0.027298927307128906,-0.024168632924556732,Neutral
833681539997253636,2017-02-20 14:15:42+00:00,2017-02-20,2017-02,Monday,14,Android,False,Give the public a break - The FAKE NEWS media is trying to say that large scale immigration in Sweden is working out just beautifully. NOT!,140919,34840,139,26,0.5544436573982239,0.35731640458106995,0.08823996037244797,-0.4662036970257759,Negative
833686030679207936,2017-02-20 14:33:33+00:00,2017-02-20,2017-02,Monday,14,Android,False,HAPPY PRESIDENTS DAY - MAKE AMERICA GREAT AGAIN!,242519,48802,48,8,0.0033744724933058023,0.010633175261318684,0.9859923720359802,0.9826178995426744,Positive
833761537525444608,2017-02-20 19:33:35+00:00,2017-02-20,2017-02,Monday,19,Android,False,Meeting with Generals at Mar-a-Lago in Florida. Very interesting!,97,33,65,9,0.0022094091400504112,0.11467818915843964,0.8831124305725098,0.8809030214324594,Positive
833783438922629125,2017-02-20 21:00:37+00:00,2017-02-20,2017-02,Monday,21,Android,False,Just named General H.R. McMaster National Security Advisor.,106326,15766,59,8,0.013873367570340633,0.9247156381607056,0.061410997062921524,0.04753762949258089,Neutral
833838311315763200,2017-02-21 00:38:40+00:00,2017-02-21,2017-02,Tuesday,0,iPhone,False,"Congratulations to our new National Security Advisor, General H.R. McMaster. Video: https://t.co/BKn9r225Kk https://t.co/VBXcJ1b6Pv",94069,16021,131,13,0.002198089612647891,0.04090870916843414,0.9568932056427002,0.9546951160300523,Positive
834142323881684993,2017-02-21 20:46:42+00:00,2017-02-21,2017-02,Tuesday,20,iPhone,False,'Americans overwhelmingly oppose sanctuary cities' https://t.co/s5QvsJWA6u,106937,23693,74,6,0.40264734625816345,0.5797542333602905,0.017598459497094154,-0.3850488867610693,Neutral
834181712783560705,2017-02-21 23:23:13+00:00,2017-02-21,2017-02,Tuesday,23,Android,False,"The so-called angry crowds in home districts of some Republicans are actually, in numerous cases, planned out by liberal activists. Sad!",118125,26055,136,21,0.8909354209899902,0.10086139291524887,0.008203143253922462,-0.8827322777360678,Negative
834377364947816448,2017-02-22 12:20:40+00:00,2017-02-22,2017-02,Wednesday,12,Android,False,"One thing I will say about Rep. Keith Ellison, in his fight to lead the DNC, is that he was the one who predicted early that I would win!",79330,12132,137,29,0.04115275293588638,0.34653007984161377,0.6123171448707581,0.5711643919348717,Positive
834384982495940613,2017-02-22 12:50:56+00:00,2017-02-22,2017-02,Wednesday,12,Android,False,Very much enjoyed my tour of the Smithsonian's National Museum of African American History and Culture...A great job done by amazing people!,116640,16220,140,22,0.0026257226709276438,0.008349635638296604,0.9890245795249939,0.9863988568540663,Positive
834899071982841856,2017-02-23 22:53:45+00:00,2017-02-23,2017-02,Thursday,22,iPhone,False,'S&amp;P 500 Edges Higher After Trump Renews Jobs Pledge' https://t.co/WtrRJVFmvU,56246,10563,81,10,0.007477586157619953,0.6440374255180359,0.34848499298095703,0.3410074068233371,Neutral
834916167177371648,2017-02-24 00:01:40+00:00,2017-02-24,2017-02,Friday,0,Android,False,Seven people shot and killed yesterday in Chicago. What is going on there - totally out of control. Chicago needs help!,108261,23171,119,21,0.9414082169532776,0.05194707214832306,0.006644746288657188,-0.9347634706646204,Negative
834917440450609152,2017-02-24 00:06:44+00:00,2017-02-24,2017-02,Friday,0,Android,False,Big interview tonight by Henry Kravis at The Business Council of Washington. Looking forward to it!,58140,8265,99,16,0.001212753588333726,0.038728635758161545,0.9600585699081421,0.9588458163198084,Positive
835104946034991106,2017-02-24 12:31:49+00:00,2017-02-24,2017-02,Friday,12,Android,False,"The FBI is totally unable to stop the national security ""leakers"" that have permeated our government for a long time. They can't even......",81076,18342,139,23,0.8955121636390686,0.09685960412025452,0.007628294639289379,-0.8878838689997792,Negative
835106143462703104,2017-02-24 12:36:34+00:00,2017-02-24,2017-02,Friday,12,Android,False,find the leakers within the FBI itself. Classified information is being given to media that could have a devastating effect on U.S. FIND NOW,100526,21720,140,24,0.7665213942527771,0.2235490083694458,0.009929594583809376,-0.7565917996689677,Negative
835124485632180224,2017-02-24 13:49:27+00:00,2017-02-24,2017-02,Friday,13,Android,False,Going to CPAC!,71701,8911,14,3,0.00402849679812789,0.355640709400177,0.6403307914733887,0.6363022946752608,Positive
835173525522624512,2017-02-24 17:04:19+00:00,2017-02-24,2017-02,Friday,17,iPhone,False,Trump vows to fight 'epidemic' of human trafficking https://t.co/oDLZ2NdrtA,91082,20245,75,9,0.25379353761672974,0.7007063627243042,0.045500073581933975,-0.20829346403479576,Neutral
835325771858251776,2017-02-25 03:09:18+00:00,2017-02-25,2017-02,Saturday,3,Android,False,FAKE NEWS media knowingly doesn't tell the truth. A great danger to our country. The failing @nytimes has become a joke. Likewise @CNN. Sad!,108710,26341,140,24,0.9430631399154663,0.05100102350115776,0.00593586778268218,-0.9371272721327841,Negative
835465719970217984,2017-02-25 12:25:24+00:00,2017-02-25,2017-02,Saturday,12,Android,False,Maybe the millions of people who voted to MAKE AMERICA GREAT AGAIN should have their own rally. It would be the biggest of them all!,158646,34603,132,25,0.013615880161523819,0.11113324016332626,0.8752509355545044,0.8616350553929806,Positive
